YEAR,LATITUDE,LONGITUDE,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,ACCIDENT TYPE
2021,40.713932,-73.99157,1,0,Injured
2021,40.725933,-74.003876,1,0,Injured
2021,40.744816,-73.97998,1,0,Injured
2021,40.60309,-73.99262,1,0,Injured
2021,40.67911,-73.98128,1,0,Injured
2022,40.74221,-73.88159,1,0,Injured
2021,40.843147,-73.93455,1,0,Injured
2022,0.0,0.0,1,0,Injured
2022,40.81767,-73.92381,2,0,Injured
2022,40.652916,-73.94498,1,0,Injured
2022,40.66495,-73.993355,1,0,Injured
2022,40.79976,-73.96622,1,0,Injured
2022,40.758736,-73.97961,1,0,Injured
2022,40.655872,-73.9564,1,0,Injured
2022,40.76739,-73.97073,1,0,Injured
2022,40.77428,-73.957306,1,0,Injured
2022,40.700462,-73.83593,1,0,Injured
2022,40.886295,-73.847916,1,0,Injured
2022,40.703224,-73.82055,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,40.687195,-74.00165,1,0,Injured
2021,40.733807,-74.008514,1,0,Injured
2021,40.760365,-73.97377,1,0,Injured
2021,40.73115,-73.95179,1,0,Injured
2021,40.86877,-73.83174,1,0,Injured
2021,40.629284,-74.02271,1,0,Injured
2021,40.759983,-73.964806,1,0,Injured
2022,40.685226,-73.978294,1,0,Injured
2022,40.69728,-73.987045,1,0,Injured
2022,40.85071,-73.89408,1,0,Injured
2022,40.814266,-73.912964,0,1,Fatal
2022,40.672768,-73.98672,1,0,Injured
2022,40.807903,-73.92005,1,0,Injured
2022,40.721474,-73.98383,1,0,Injured
2022,40.64333,-73.95973,1,0,Injured
2022,40.680317,-73.996895,1,0,Injured
2022,40.70854,-73.927414,1,0,Injured
2021,40.753624,-73.96944,1,0,Injured
2021,40.6337,-73.96719,1,0,Injured
2021,40.815468,-73.905334,1,0,Injured
2021,40.73579,-73.98537,1,0,Injured
2021,40.6157,-73.94478,1,0,Injured
2021,40.75127,-73.85904,1,0,Injured
2021,40.701103,-73.92239,1,0,Injured
2022,40.757095,-73.915016,2,0,Injured
2021,40.625595,-73.9576,1,0,Injured
2021,40.76503,-73.98483,1,0,Injured
2021,40.662457,-73.92012,1,0,Injured
2021,40.695156,-73.92002,1,0,Injured
2021,40.75578,-74.00199,1,0,Injured
2021,40.702488,-73.98854,1,0,Injured
2021,40.704113,-73.94786,1,0,Injured
2021,40.755554,-73.885376,1,0,Injured
2022,0.0,0.0,1,0,Injured
2021,40.85226,-73.852905,1,0,Injured
2021,40.678375,-73.97334,1,0,Injured
2021,40.66536,-73.956985,1,0,Injured
2021,40.7522,-73.99348,1,0,Injured
2021,40.632366,-73.987724,1,0,Injured
2021,40.668507,-73.92561,1,0,Injured
2021,40.76652,-73.92059,1,0,Injured
2021,40.75596,-73.99814,1,0,Injured
2021,40.752327,-73.987465,1,0,Injured
2021,40.83022,-73.94769,1,0,Injured
2021,40.826492,-73.907745,1,0,Injured
2021,40.727867,-73.99315,1,0,Injured
2021,40.619083,-73.950264,1,0,Injured
2021,40.82193,-73.88844,1,0,Injured
2021,40.696983,-73.935234,1,0,Injured
2021,40.82523,-73.94761,1,0,Injured
2021,40.58036,-73.96761,1,0,Injured
2021,40.727844,-73.98223,1,0,Injured
2021,40.708305,-73.948425,1,0,Injured
2021,40.74929,-73.86817,1,0,Injured
2021,40.78858,-73.955284,1,0,Injured
2021,40.72106,-73.75945,1,0,Injured
2021,40.678722,-73.952995,1,0,Injured
2021,40.636932,-73.97939,1,0,Injured
2021,40.70722,-73.78957,1,0,Injured
2021,40.66551,-73.992775,1,0,Injured
2021,40.655422,-73.95007,1,0,Injured
2021,40.878284,-73.90803,1,0,Injured
2021,40.696117,-73.970436,1,0,Injured
2021,40.67818,-73.870705,1,0,Injured
2021,40.582542,-73.957214,1,0,Injured
2021,40.723118,-73.98806,1,0,Injured
2021,40.72721,-73.99528,1,0,Injured
2021,40.830536,-73.91571,1,0,Injured
2021,40.662407,-73.96516,1,0,Injured
2021,40.712006,-73.75811,1,0,Injured
2021,40.646378,-73.97085,1,0,Injured
2021,40.656784,-73.91379,1,0,Injured
2021,40.63962,-73.95477,1,0,Injured
2021,40.651512,-74.00734,2,0,Injured
2021,40.660225,-73.99459,1,0,Injured
2021,40.799786,-73.968216,1,0,Injured
2021,40.70636,-73.95192,1,0,Injured
2021,40.639446,-74.02696,1,0,Injured
2021,40.789635,-73.94609,1,0,Injured
2021,40.693783,-73.987206,1,0,Injured
2021,40.75546,-73.92279,1,0,Injured
2021,40.761623,-73.93144,1,0,Injured
2021,40.637466,-74.02829,1,0,Injured
2021,40.634617,-74.02353,1,0,Injured
2021,40.636703,-73.99038,1,0,Injured
2021,40.71552,-74.00925,1,0,Injured
2021,40.754177,-73.984604,1,0,Injured
2021,40.86268,-73.90905,1,0,Injured
2021,40.618385,-73.95669,1,0,Injured
2021,40.733128,-73.783035,1,0,Injured
2021,40.815693,-73.948685,1,0,Injured
2021,40.69558,-73.83949,1,0,Injured
2021,40.84827,-73.88312,1,0,Injured
2021,40.7959,-73.938576,1,0,Injured
2021,40.837425,-73.92037,1,0,Injured
2021,40.67216,-73.98721,1,0,Injured
2021,40.670124,-73.95528,1,0,Injured
2021,40.80647,-73.94644,1,0,Injured
2021,40.63905,-73.92593,1,0,Injured
2021,40.835297,-73.91291,1,0,Injured
2021,40.6228,-74.02836,1,0,Injured
2021,40.686207,-73.85569,1,0,Injured
2021,40.762962,-73.97188,1,0,Injured
2021,40.671585,-73.95312,1,0,Injured
2021,40.65487,-73.96191,1,0,Injured
2021,40.80824,-73.95259,1,0,Injured
2021,40.866024,-73.92588,1,0,Injured
2021,40.76023,-73.961525,1,0,Injured
2021,40.799805,-73.956154,1,0,Injured
2021,40.788986,-73.97407,1,0,Injured
2021,40.64439,-73.94987,1,0,Injured
2021,40.71982,-73.90345,1,0,Injured
2021,40.6587,-73.999855,1,0,Injured
2021,40.862923,-73.92777,1,0,Injured
2021,40.69012,-73.92318,1,0,Injured
2021,40.83887,-73.87811,1,0,Injured
2021,40.776318,-73.962135,1,0,Injured
2021,40.782597,-73.82168,1,0,Injured
2021,40.73247,-73.86167,1,0,Injured
2021,40.61978,-74.10793,1,0,Injured
2021,40.84717,-73.89882,1,0,Injured
2021,40.77215,-73.929,1,0,Injured
2021,40.635483,-74.01113,1,0,Injured
2021,40.7441,-73.99565,1,0,Injured
2021,40.67447,-74.001976,1,0,Injured
2021,40.608776,-74.090805,1,0,Injured
2021,40.743793,-73.88472,1,0,Injured
2021,40.627975,-73.97753,1,0,Injured
2021,40.694363,-73.958,1,0,Injured
2021,40.756474,-73.94727,1,0,Injured
2021,40.692123,-73.98904,1,0,Injured
2021,40.64359,-73.90471,1,0,Injured
2021,40.764732,-73.96637,1,0,Injured
2021,40.70064,-73.93647,1,0,Injured
2022,40.73619,-73.85806,1,0,Injured
2021,40.729134,-73.98533,1,0,Injured
2021,40.77753,-73.975006,1,0,Injured
2021,40.7558,-73.86535,1,0,Injured
2021,40.749264,-73.86847,1,0,Injured
2021,40.636574,-74.019196,1,0,Injured
2021,40.70987,-74.00706,1,0,Injured
2021,40.83142,-73.92644,1,0,Injured
2021,40.64916,-73.94552,1,0,Injured
2021,40.746353,-73.91617,1,0,Injured
2021,40.72797,-73.98437,1,0,Injured
2021,40.68662,-73.82319,1,0,Injured
2021,40.820435,-73.93624,1,0,Injured
2021,40.697124,-73.91106,1,0,Injured
2021,40.849297,-73.93897,1,0,Injured
2021,40.759727,-73.99169,1,0,Injured
2022,40.808395,-73.95296,1,0,Injured
2022,40.738758,-74.00241,1,0,Injured
2022,40.758537,-73.97721,1,0,Injured
2022,40.63782,-73.98921,1,0,Injured
2022,40.745113,-73.98067,1,0,Injured
2022,40.703247,-73.90844,1,0,Injured
2021,40.710888,-74.00907,1,0,Injured
2021,40.75199,-73.931274,1,0,Injured
2022,40.724224,-73.89542,1,0,Injured
2022,40.63447,-73.94012,1,0,Injured
2022,40.642864,-74.01266,1,0,Injured
2022,40.580627,-73.96622,1,0,Injured
2022,40.68293,-73.964226,1,0,Injured
2022,40.727665,-74.00318,1,0,Injured
2022,40.665718,-73.95687,1,0,Injured
2022,40.618427,-73.956245,1,0,Injured
2021,40.685074,-73.83029,1,0,Injured
2021,40.755955,-73.798935,1,0,Injured
2021,40.751713,-73.85535,1,0,Injured
2021,40.74931,-73.98456,1,0,Injured
2021,40.74409,-73.97636,1,0,Injured
2021,40.74724,-73.99143,1,0,Injured
2021,40.62016,-74.076965,1,0,Injured
2021,40.84215,-73.94228,1,0,Injured
2021,40.669857,-73.95051,1,0,Injured
2021,40.781574,-73.9136,1,0,Injured
2021,40.765392,-73.9182,1,0,Injured
2021,40.749264,-73.86847,1,0,Injured
2021,40.58884,-73.805244,1,0,Injured
2021,40.838383,-73.91902,1,0,Injured
2021,40.790813,-73.976456,1,0,Injured
2021,40.76038,-73.921974,1,0,Injured
2021,40.61913,-73.99019,1,0,Injured
2021,40.70914,-73.950836,1,0,Injured
2021,40.759365,-73.914276,1,0,Injured
2022,40.773335,-73.95506,1,0,Injured
2022,40.74377,-73.91383,1,0,Injured
2021,40.65469,-73.96015,2,0,Injured
2021,40.693146,-73.99509,2,0,Injured
2021,40.81019,-73.953,2,0,Injured
2021,40.68896,-73.93326,1,0,Injured
2021,40.65753,-73.89797,0,1,Fatal
2021,40.655666,-73.979485,1,0,Injured
2021,40.850475,-73.915436,1,0,Injured
2021,40.75033,-73.87874,1,0,Injured
2021,40.714184,-73.98871,1,0,Injured
2021,40.753284,-73.92049,1,0,Injured
2021,40.679375,-73.96408,1,0,Injured
2021,40.665844,-73.908295,1,0,Injured
2021,40.706158,-73.907845,1,0,Injured
2021,40.60645,-73.974594,2,0,Injured
2022,40.583725,-73.89372,1,0,Injured
2021,40.75774,-73.92315,1,0,Injured
2021,40.82719,-73.887,1,0,Injured
2021,40.711903,-73.96295,1,0,Injured
2021,40.71528,-73.97648,1,0,Injured
2021,40.72547,-73.98396,1,0,Injured
2021,40.71741,-73.984,1,0,Injured
2021,40.81574,-73.95456,1,0,Injured
2021,40.712055,-73.96615,1,0,Injured
2021,40.8485,-73.820496,1,0,Injured
2021,40.580616,-74.152534,1,0,Injured
2021,40.655514,-73.959854,1,0,Injured
2021,40.66614,-73.82326,1,0,Injured
2021,40.893303,-73.85706,1,0,Injured
2021,40.75831,-73.96294,1,0,Injured
2021,40.677513,-73.95913,1,0,Injured
2021,40.688614,-73.989174,1,0,Injured
2021,40.676445,-73.92762,1,0,Injured
2022,40.764988,-73.96116,1,0,Injured
2022,40.752403,-73.92442,1,0,Injured
2022,40.68333,-73.95612,1,0,Injured
2022,40.819057,-73.92923,1,0,Injured
2021,40.763817,-73.880104,1,0,Injured
2021,40.600735,-73.98218,1,0,Injured
2021,40.763363,-73.95925,1,0,Injured
2022,40.69977,-73.98294,1,0,Injured
2021,40.822834,-73.941925,1,0,Injured
2021,40.755405,-73.97949,1,0,Injured
2021,40.75112,-73.97127,1,0,Injured
2021,40.727287,-74.00064,1,0,Injured
2021,40.694363,-73.958,1,0,Injured
2021,40.7431,-73.974014,1,0,Injured
2021,40.63555,-73.97803,1,0,Injured
2021,40.78519,-73.94934,1,0,Injured
2021,40.747917,-73.9736,1,0,Injured
2021,40.749725,-73.98363,1,0,Injured
2021,40.764675,-73.88513,1,0,Injured
2021,40.6612,-73.924324,1,0,Injured
2021,40.694576,-73.95615,1,0,Injured
2021,40.736668,-73.997345,1,0,Injured
2021,40.588886,-73.965645,1,0,Injured
2021,40.666134,-73.99225,1,0,Injured
2021,40.740356,-73.99046,1,0,Injured
2021,40.752975,-73.91024,1,0,Injured
2021,40.70625,-74.00314,1,0,Injured
2021,40.71997,-73.992905,1,0,Injured
2021,40.77731,-73.91239,1,0,Injured
2021,40.73876,-74.00973,1,0,Injured
2021,40.704395,-73.9502,1,0,Injured
2021,40.730442,-73.98035,1,0,Injured
2021,40.626568,-73.970924,1,0,Injured
2021,40.83174,-73.94342,1,0,Injured
2021,40.704403,-73.88202,1,0,Injured
2021,40.72293,-73.98865,1,0,Injured
2021,40.75889,-73.98968,1,0,Injured
2021,40.71983,-73.98755,1,0,Injured
2021,40.60309,-73.99262,1,0,Injured
2021,40.613895,-74.01051,1,0,Injured
2021,40.716667,-73.95206,1,0,Injured
2021,40.76156,-73.974686,1,0,Injured
2021,40.747833,-73.83301,1,0,Injured
2021,40.727684,-73.98833,1,0,Injured
2021,40.652626,-74.00617,1,0,Injured
2021,40.85447,-73.91008,1,0,Injured
2021,40.711323,-73.94725,1,0,Injured
2021,40.64507,-73.95803,1,0,Injured
2021,40.69613,-73.987114,1,0,Injured
2021,40.764362,-73.96162,1,0,Injured
2021,40.745728,-73.97813,1,0,Injured
2021,40.623722,-73.97463,1,0,Injured
2021,40.636448,-73.94513,1,0,Injured
2021,40.76042,-73.928856,1,0,Injured
2021,40.698753,-73.89726,1,0,Injured
2021,40.680218,-73.97789,1,0,Injured
2021,40.605057,-73.999,1,0,Injured
2021,40.73624,-73.984604,1,0,Injured
2021,40.667114,-73.834656,1,0,Injured
2021,40.825756,-73.95094,1,0,Injured
2021,40.723183,-73.90059,1,0,Injured
2021,40.636803,-73.939415,1,0,Injured
2021,40.648266,-73.90581,1,0,Injured
2021,40.717175,-74.01288,1,0,Injured
2021,40.72659,-73.90822,1,0,Injured
2021,40.807667,-73.94929,1,0,Injured
2021,40.772877,-73.993416,1,0,Injured
2021,40.699436,-73.91229,1,0,Injured
2021,40.838158,-73.92324,1,0,Injured
2021,40.809265,-73.90854,1,0,Injured
2021,40.823082,-73.86722,1,0,Injured
2021,40.711166,-73.9489,1,0,Injured
2021,40.75873,-73.99612,1,0,Injured
2021,40.73652,-73.99073,1,0,Injured
2021,40.6481,-73.91474,1,0,Injured
2021,40.72267,-73.98297,1,0,Injured
2021,40.578823,-73.98628,1,0,Injured
2021,40.68424,-73.83808,1,0,Injured
2021,40.879246,-73.85148,1,0,Injured
2021,40.808002,-73.96391,1,0,Injured
2021,40.795456,-73.96564,1,0,Injured
2021,40.7952,-73.94623,1,0,Injured
2021,40.71997,-73.992905,1,0,Injured
2021,40.82534,-73.910194,1,0,Injured
2021,40.710957,-73.951126,1,0,Injured
2021,40.674,-73.960396,1,0,Injured
2021,40.842915,-73.9366,1,0,Injured
2021,40.60461,-73.99826,1,0,Injured
2021,40.57333,-74.117836,1,0,Injured
2021,40.730198,-73.954254,1,0,Injured
2021,40.829422,-73.897575,1,0,Injured
2021,40.67743,-73.87591,1,0,Injured
2021,40.816956,-73.92296,1,0,Injured
2021,40.686707,-73.98841,1,0,Injured
2021,40.686172,-73.970474,1,0,Injured
2021,40.681156,-73.97615,1,0,Injured
2021,40.68223,-73.90928,1,0,Injured
2021,40.615356,-73.976234,1,0,Injured
2021,40.671608,-73.91695,1,0,Injured
2021,40.601734,-73.935036,1,0,Injured
2021,40.73201,-73.98203,1,0,Injured
2021,40.70801,-73.95673,1,0,Injured
2021,40.61312,-73.9894,1,0,Injured
2021,40.650772,-74.01519,1,0,Injured
2021,40.84631,-73.91947,1,0,Injured
2021,40.82572,-73.92716,1,0,Injured
2021,40.720654,-73.984276,1,0,Injured
2021,40.69198,-73.98731,1,0,Injured
2021,40.753525,-73.994545,1,0,Injured
2021,40.753017,-73.87165,1,0,Injured
2021,40.609005,-73.97304,1,0,Injured
2021,40.638523,-73.97319,1,0,Injured
2021,40.850307,-73.88644,1,0,Injured
2021,40.747295,-73.97405,1,0,Injured
2021,40.81996,-73.862656,1,0,Injured
2022,40.799976,-73.94274,1,0,Injured
2022,40.639256,-73.968796,1,0,Injured
2022,40.63431,-74.12008,1,0,Injured
2022,40.70202,-73.87975,1,0,Injured
2022,40.87004,-73.8997,1,0,Injured
2022,40.75325,-73.9237,1,0,Injured
2022,40.710777,-73.86502,1,0,Injured
2022,40.663845,-73.994514,1,0,Injured
2021,40.638523,-73.97319,1,0,Injured
2021,40.816032,-73.90809,1,0,Injured
2021,40.700848,-73.96193,1,0,Injured
2021,40.84028,-73.92741,1,0,Injured
2021,40.66323,-73.93161,1,0,Injured
2021,40.748356,-74.00369,1,0,Injured
2021,40.74622,-73.94553,1,0,Injured
2021,40.711536,-73.94494,1,0,Injured
2021,40.890877,-73.858765,1,0,Injured
2021,40.820293,-73.94378,1,0,Injured
2021,40.851322,-73.94029,1,0,Injured
2021,40.607258,-73.96727,1,0,Injured
2021,40.6338,-73.8897,1,0,Injured
2021,40.72543,-73.99678,1,0,Injured
2021,40.872585,-73.88128,1,0,Injured
2021,40.682537,-73.95002,1,0,Injured
2021,40.76464,-73.916595,1,0,Injured
2021,40.579197,-73.98195,1,0,Injured
2021,40.715767,-73.92556,1,0,Injured
2021,40.70523,-74.00476,1,0,Injured
2021,40.79964,-73.95577,1,0,Injured
2021,40.70547,-73.95024,1,0,Injured
2021,40.865467,-73.86541,1,0,Injured
2021,40.742832,-73.85391,1,0,Injured
2021,40.86505,-73.83001,1,0,Injured
2021,40.862137,-73.91344,1,0,Injured
2021,40.73722,-73.9814,1,0,Injured
2021,40.691193,-73.821594,1,0,Injured
2021,40.729824,-74.010605,1,0,Injured
2022,40.732014,-73.94475,1,0,Injured
2022,40.76723,-73.98412,1,0,Injured
2022,40.63043,-73.88593,1,0,Injured
2022,0.0,0.0,1,0,Injured
2022,40.61536,-73.987076,1,0,Injured
2022,40.77022,-73.83055,1,0,Injured
2022,40.661964,-73.95705,1,0,Injured
2021,40.775906,-73.920525,1,0,Injured
2021,40.869846,-73.915886,1,0,Injured
2021,40.844368,-73.88902,1,0,Injured
2021,40.687244,-73.95469,1,0,Injured
2021,40.71392,-73.92241,1,0,Injured
2021,40.684326,-74.00551,1,0,Injured
2021,40.659668,-73.99518,1,0,Injured
2021,40.673275,-73.98431,1,0,Injured
2021,40.823566,-73.93768,1,0,Injured
2021,40.771324,-73.79401,1,0,Injured
2021,40.776833,-73.911705,1,0,Injured
2021,40.799976,-73.958626,1,0,Injured
2021,40.710667,-73.93361,1,0,Injured
2021,40.814102,-73.940865,1,0,Injured
2021,40.830914,-73.92047,1,0,Injured
2021,40.824707,-73.91552,1,0,Injured
2021,40.808407,-73.95248,1,0,Injured
2021,40.75759,-73.78108,1,0,Injured
2021,40.618595,-73.99847,1,0,Injured
2021,40.78832,-73.941025,1,0,Injured
2021,40.790627,-73.942444,1,0,Injured
2021,40.727592,-73.9853,1,0,Injured
2021,40.684006,-74.001656,1,0,Injured
2022,40.70166,-73.961464,1,0,Injured
2022,40.764614,-73.95833,2,0,Injured
2022,40.771103,-73.96383,1,0,Injured
2022,40.682205,-73.87173,1,0,Injured
2022,40.651703,-73.92071,1,0,Injured
2022,40.66931,-73.97957,1,0,Injured
2021,40.802444,-73.938835,1,0,Injured
2021,40.660355,-73.95061,1,0,Injured
2021,40.56494,-74.15512,1,0,Injured
2021,40.86749,-73.840515,1,0,Injured
2021,40.719524,-73.99315,1,0,Injured
2021,40.828976,-73.9486,1,0,Injured
2021,40.688904,-73.980934,1,0,Injured
2021,40.690563,-73.94536,1,0,Injured
2021,40.811863,-73.91437,1,0,Injured
2021,40.689697,-73.97511,1,0,Injured
2021,40.686497,-73.94164,1,0,Injured
2021,40.795437,-73.943954,1,0,Injured
2021,40.72717,-73.78739,1,0,Injured
2021,40.75892,-73.92566,1,0,Injured
2021,40.60455,-73.9691,1,0,Injured
2021,40.709522,-74.00167,1,0,Injured
2021,40.837303,-73.90785,1,0,Injured
2021,40.689445,-73.95513,1,0,Injured
2021,40.762802,-73.965675,0,1,Fatal
2021,40.766884,-73.921394,1,0,Injured
2021,40.81969,-73.90161,1,0,Injured
2021,40.759277,-73.919685,1,0,Injured
2021,40.742393,-73.87116,1,0,Injured
2022,40.74946,-73.98383,1,0,Injured
2022,40.583668,-73.94843,1,0,Injured
2021,40.598907,-73.98567,1,0,Injured
2021,40.666008,-73.8886,1,0,Injured
2021,40.689648,-73.9184,1,0,Injured
2021,40.856712,-73.93264,1,0,Injured
2021,40.73444,-73.72179,1,0,Injured
2022,40.647224,-73.911766,1,0,Injured
2021,40.758743,-73.804214,1,0,Injured
2021,40.86795,-73.92701,1,0,Injured
2021,40.70786,-73.959854,1,0,Injured
2021,40.716015,-74.00883,1,0,Injured
2021,40.762966,-73.973976,1,0,Injured
2021,40.67556,-73.96334,1,0,Injured
2021,40.802437,-73.96805,1,0,Injured
2021,40.691544,-73.9685,1,0,Injured
2021,40.67342,-73.95017,1,0,Injured
2021,40.609974,-73.93534,1,0,Injured
2021,40.769283,-73.82445,0,1,Fatal
2022,40.633488,-73.97459,1,0,Injured
2022,40.84543,-73.91399,1,0,Injured
2022,40.7042,-73.815254,1,0,Injured
2021,40.694687,-73.95521,1,0,Injured
2021,40.815975,-73.91102,1,0,Injured
2021,40.62368,-73.99772,1,0,Injured
2021,40.734314,-73.93803,1,0,Injured
2021,40.811512,-73.89053,1,0,Injured
2021,40.779495,-73.95559,1,0,Injured
2021,40.807903,-73.92005,1,0,Injured
2021,40.82598,-73.93591,1,0,Injured
2021,40.708805,-73.92577,1,0,Injured
2021,40.692547,-73.990974,1,0,Injured
2021,40.795456,-73.96564,1,0,Injured
2021,40.616127,-73.98986,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,40.784973,-73.98264,1,0,Injured
2021,40.785973,-73.96886,1,0,Injured
2021,40.76199,-73.86934,1,0,Injured
2021,40.72166,-73.98659,1,0,Injured
2021,40.762074,-73.98628,1,0,Injured
2021,40.714066,-73.95163,1,0,Injured
2021,40.64881,-73.97749,1,0,Injured
2021,40.662468,-73.99226,1,0,Injured
2021,40.681297,-73.93472,1,0,Injured
2021,40.71042,-73.85964,1,0,Injured
2021,40.748913,-73.9374,1,0,Injured
2021,40.81467,-73.93622,1,0,Injured
2021,40.75303,-73.92163,1,0,Injured
2021,40.711975,-73.99782,1,0,Injured
2021,40.642796,-74.00197,1,0,Injured
2021,40.757885,-73.898926,1,0,Injured
2021,40.6992,-73.92309,1,0,Injured
2021,40.728954,-73.847565,1,0,Injured
2021,40.7463,-73.971664,1,0,Injured
2021,40.753677,-73.914474,1,0,Injured
2021,40.67164,-73.95034,1,0,Injured
2021,40.75457,-73.97169,1,0,Injured
2021,40.679943,-73.98956,1,0,Injured
2021,40.76161,-73.99032,1,0,Injured
2021,40.7455,-73.87952,1,0,Injured
2021,40.826275,-73.85971,1,0,Injured
2021,40.63311,-73.97217,1,0,Injured
2021,40.613506,-73.954094,1,0,Injured
2021,40.80534,-73.94571,1,0,Injured
2021,40.67712,-73.900475,1,0,Injured
2021,40.72225,-74.00592,1,0,Injured
2021,40.79485,-73.962364,1,0,Injured
2021,40.646458,-74.0893,1,0,Injured
2021,40.78065,-73.97643,1,0,Injured
2021,40.749157,-73.9727,1,0,Injured
2021,40.586765,-74.14617,1,0,Injured
2021,40.85664,-73.86663,1,0,Injured
2021,40.624096,-73.988754,1,0,Injured
2021,40.704414,-73.944466,1,0,Injured
2021,40.848118,-73.93089,1,0,Injured
2021,40.837894,-73.94239,1,0,Injured
2021,40.81133,-73.96403,1,0,Injured
2021,40.662666,-73.83972,1,0,Injured
2021,40.66223,-73.93997,1,0,Injured
2021,40.69979,-73.950096,1,0,Injured
2021,40.836105,-73.917435,1,0,Injured
2021,40.7216,-73.912994,1,0,Injured
2021,40.672966,-73.941864,1,0,Injured
2021,40.642014,-73.9313,1,0,Injured
2021,40.63267,-73.93101,1,0,Injured
2021,40.737354,-73.918915,1,0,Injured
2021,40.68438,-73.94702,1,0,Injured
2021,40.748924,-73.937386,1,0,Injured
2021,40.676067,-74.00509,1,0,Injured
2021,40.636494,-73.98701,1,0,Injured
2021,40.681087,-73.846344,1,0,Injured
2021,40.820965,-73.939575,1,0,Injured
2021,40.64507,-73.95803,1,0,Injured
2021,40.659336,-73.92726,1,0,Injured
2021,40.763893,-73.915,1,0,Injured
2021,40.745827,-73.90111,1,0,Injured
2021,40.817543,-73.95694,1,0,Injured
2021,40.74754,-73.94124,1,0,Injured
2021,40.760857,-73.961075,1,0,Injured
2021,40.69612,-73.94936,1,0,Injured
2021,40.68397,-73.944046,1,0,Injured
2021,40.718143,-73.993835,1,0,Injured
2021,0.0,0.0,1,0,Injured
2021,40.71074,-73.94548,1,0,Injured
2021,40.74796,-73.8602,1,0,Injured
2021,40.816235,-73.93929,1,0,Injured
2021,40.682537,-73.95002,1,0,Injured
2021,40.746494,-73.932274,1,0,Injured
2021,40.733612,-73.999565,1,0,Injured
2021,40.75043,-73.87781,1,0,Injured
2021,40.694305,-73.91852,1,0,Injured
2021,40.7597,-73.80031,1,0,Injured
2021,40.660595,-73.95451,1,0,Injured
2021,40.801857,-73.957245,1,0,Injured
2021,40.745907,-73.86964,1,0,Injured
2021,40.626377,-73.910805,1,0,Injured
2021,40.744915,-73.903694,1,0,Injured
2021,40.747917,-73.9736,1,0,Injured
2021,40.691017,-73.954475,1,0,Injured
2021,40.805973,-73.91546,2,0,Injured
2021,40.79599,-73.96896,1,0,Injured
2021,40.662407,-73.96516,2,0,Injured
2021,40.636806,-73.96425,1,0,Injured
2021,40.675095,-73.72715,1,0,Injured
2021,40.748955,-73.87136,1,0,Injured
2021,40.820095,-73.955086,1,0,Injured
2021,40.801754,-73.93121,1,0,Injured
2021,40.825424,-73.923485,1,0,Injured
2021,40.709515,-73.89878,1,0,Injured
2021,40.690926,-73.92066,1,0,Injured
2021,40.73305,-74.00642,1,0,Injured
2021,40.7366,-73.98185,1,0,Injured
2021,40.822834,-73.941925,1,0,Injured
2021,40.62413,-73.99844,1,0,Injured
2021,40.717922,-73.9931,1,0,Injured
2021,40.74892,-73.9779,1,0,Injured
2021,40.785732,-73.97645,1,0,Injured
2021,40.79485,-73.962364,1,0,Injured
2021,40.71396,-73.9912,1,0,Injured
2021,40.706917,-73.93972,1,0,Injured
2021,40.699886,-73.90584,1,0,Injured
2021,40.89341,-73.85737,1,0,Injured
2021,40.663517,-73.957214,1,0,Injured
2021,40.639225,-74.0021,1,0,Injured
2021,40.67298,-73.88852,1,0,Injured
2021,40.805386,-73.95468,1,0,Injured
2021,40.712414,-73.99294,1,0,Injured
2021,40.744064,-73.987755,1,0,Injured
2021,40.741272,-73.97535,1,0,Injured
2021,40.719933,-73.97876,1,0,Injured
2021,40.73564,-73.98257,2,0,Injured
2021,40.69803,-73.975555,1,0,Injured
